x,y,z,cluster,title,id
15.563825,-9.384875,25.90755,98,of people with access to functional latrines,750
15.538223,-9.234243,25.398674,98,Number of people with access to functional latrines,959
16.618599,-12.912304,27.942072,98,"of people  disaggregated by sex, age and disability in camps who have access to functional and improved latrine facilities",2950
16.96397,-12.747884,27.839666,98,"of people disaggregated by sex, age and disability in camps who have access to functional and improved latrine facilities.",3081
16.618599,-12.912304,27.942072,98,"of people disaggregated by sex, age and disability in camps who have access to functional and improved latrine facilities",3198
18.051798,-12.936925,24.064741,98,# gender-segregated and disability inclusive latrines rehabilitated,3485
17.914864,-13.039892,24.116528,98,# gender-sensitive and disability inclusive latrines rehabilitated,3508
18.15851,-9.807497,24.080559,98,# people accessing appropriately designed and managed latrines,4193
18.239283,-9.867002,24.058878,98,# people accessing appropriately designed and safely managed latrines,5000
-20.372757,-2.7078397,-16.914036,99,of girls and boys participating in structured and sustained psychosocial support programmes. (Including  psychosocial support (PSS) to respond to COVID-19 according to the endorsed guidance.),1144
-20.761803,-3.0038953,-17.135471,99,of girls and boys participating in structured and sustained psychosocial support programmes (including PSS to resond to COVID-19),1166
-19.750221,-4.8092237,-17.47978,99,"# of juveniles (boys, girls) participating in structured and sustained psychosocial support programmes, awareness covid-19 and PSEA",1270
-19.728857,-4.7757545,-17.495241,99,"of juveniles (boys, girls) participating in structured and sustained psychosocial support programmes, awareness covid-19 and PSEA",3399
-19.562881,-4.331278,2.5267463,103,"of children  in the relevant age group in programme area reached through sensitization campaings and psycho-social support disaggregated by gender, district",1975
-19.240105,-4.5386634,2.3655407,103,"of children  in the relevant age group in programme area reached through sensitization campaigns and psycho-social support disaggregated by gender, district",1988
-19.562881,-4.3312783,2.526746,103,"of children in the relevant age group in programme area reached through sensitization campaings and psycho-social support disaggregated by gender, district",1990
-13.723969,-4.1445913,32.880543,104,"% of households with acceptable food consumption score (FCS) transfers, disaggregated by age, sex & disability",4831
-13.724934,-4.146718,32.88072,104,"% % of households with acceptable food consumption score (FCS) transfers, disaggregated by age, sex & disability",4833
-4.705193,0.9060249,17.027164,105,Number of people reached on COVID-19 through messaging on prevention and access to services,914
-2.743231,1.7326438,18.823807,105,"Number of people reached on Covid-19 through messaging on prevention and access to services including health education on health, nutrition and hygiene promotion by community volunteers",1125
-5.5087833,1.3595427,17.117384,105,# Number of people reached on COVID-19 through messaging on prevention and access to services,1419
-2.6097496,1.6798588,18.940674,105,"1.1 Number of people reached on Covid-19 through messaging on prevention and access to services including health education on health, nutrition and hygiene promotion by community volunteers",1928
-3.7767901,1.6522834,15.885979,105,# of people engaged and reached with accessible information on COVID-19 and targeted messages on prevention and on access to services,2129
-4.2921023,1.9722826,16.058502,105,# of people reached with accessible information on COVID-19 and targeted messages on prevention and on access to services,2131
-4.761428,0.31421986,17.595442,105,of people reached on COVID-19 through messaging on prevention and access to services,2340
-5.202556,0.78498644,16.415648,105,# of people reached through COVID-19 messaging on prevention and access to service,3334
-3.7426488,0.12291587,19.34148,105,of people in selected districts reached on COVID-19 through messaging on prevention and access to services including safe hygiene practices/infection prevention control (as part of RCCE) (disaggregated by gender),3879
-3.8955634,0.009141707,19.181915,105,of people reached on COVID-19 through messaging on prevention and access to services including safe hygiene practices/infection prevention control (as part of RCCE) (disaggregated by gender),3881
-5.167582,2.0307174,16.720139,105,# of people reached on COVID-19 through prevention message and access to services,3982
-4.1808987,1.5071648,17.319534,105,Number of population reached on COVID-19 through messaging on prevention and access to services,4734
0.7116754,-22.154058,3.690803,108,"of teachers, staff and volunteers trained to support inclusive education",3178
0.9709542,-22.197838,3.8475995,108,"of teachers, staff and volunteers oriented/trained to support inclusive education",3731
-1.7222021,18.021946,4.2252593,109,"of adolescent girls and women referred to   health facilities (outreach and HF) for ANC, PNC or FP services by the Care Group",2765
-1.724342,18.027077,4.2290983,109,"of adolescent girls and women referred to   health facilities (outreach and HF) for ANC, PNC services by the Care Group",2819
3.6292386,4.8921027,-14.878979,111,Percentage of adolescent boys and girls who reported improved ability to identify negative coping mechanisms and their harmful effects,797
3.5952415,4.8214674,-14.929559,111,Percentage ( of adolescent boys and girls who report improved ability to identify negative coping mechanisms and their harmful effects,2303
13.3675165,-27.996841,14.123708,114,Number Of Latrine Builders Trained,213
13.983948,-27.296787,14.291188,114,•	Number Of Latrine Builders Trained,214
13.401786,-27.80612,14.466857,114,Number of latrine builders trained,627
13.581571,-27.860502,13.832385,114,Number of Latrine builders trained,668
-6.2140636,8.075537,5.374872,115,# girls & boys received Case Management services  included children affected by COVID,1250
-6.260507,7.9177866,5.3514314,115,# girls & boys received Case Management services  included children affected by COVID  ( face to face or  remotely),3387
-6.6100245,13.638415,-10.409386,116,of boys and girls at risk received case management services.,388
-7.6249447,11.581205,-9.959214,116,of boys and girls at risk identified and referred to specialized services.,391
-8.438526,11.0213375,-9.158273,116,# of boys and girls at risk identified and referred for specialized services.,1100
-6.9334397,15.329467,-9.144293,116,# of boys and girls at risk received case management services,1101
-6.8994946,10.9563875,-9.153173,116,of girls and boys at risk identified and referred for  specialized services,1154
-7.084101,11.739159,-9.132195,116,of girls and boys at risk identified and referred to specialized services,1158
-6.6246247,15.06975,-12.154829,116,of girls and boys at risk supported through case management system,1159
-6.703441,11.300301,-9.774372,116,of girls and boys at risk identified and referred for specialized services,1170
-8.550607,11.182965,-8.409891,116,# of girls and boys at risk identified and referred to specialized services,1195
-5.866514,15.708956,-9.674122,116,# of girls and boys at risk supported through case management,1197
-6.849823,15.047108,-9.041865,116,# of girls and boys at risk received case management services,1260
-7.471884,14.650617,-8.768933,116,# of girls and boys (0-17) at risk received case management services,2143
-8.634548,11.826333,-8.637626,116,# of girls and boys (0-17) at risk identified and referred to specialized services,2146
-6.717663,15.237139,-12.307752,116,of children (girls and boys) at risk supported through case management system,2363
-6.87622,13.623708,-10.230545,116,of girls and boys at risk received case management services.,2671
-5.7534504,15.632372,-9.707437,116,# of girls and boys at risk supported through case management system,2860
-7.4568057,10.826661,-9.94038,116,of boys and girls at risk identified and referred for specialized services.,3149
-6.903471,14.281995,-10.53256,116,of boys and girls at risk received case management services,3150
-6.0260587,-5.1645684,10.871349,117,"Of Individuals (Disaggregated By Sex And Age) In Programme Areas, Including In Emergency Affected Areas, Who Regularly Participate In Interventions Promoting Gender Equitable Norms To Prevent Vac",184
-6.95799,-5.630948,10.699921,117,"of individuals (disaggregated by sex and age) in programme areas, including in emergency affected areas, who regularly participate in interventions promoting gender equitable norms to prevent VAC and harmful practices",328
-6.4893484,-4.549389,10.899101,117,"of individuals (dis-aggregated by sex and age) in programme areas, including in emergency affected areas, who regularly participate in interventions promoting gender equitable norms to prevent VAC",404
-6.0260587,-5.1645684,10.871349,117,"of individuals (disaggregated by sex and age) in programme areas, including in emergency affected areas, who regularly participate in interventions promoting gender equitable norms to prevent VAC",407
-10.637663,-5.0975375,4.2586665,117,"Number of community and religious leaders reached through messages for confidence building, social cohesion and peace",1248
-7.2544003,-5.0860667,11.116584,117,"Of individuals (dis-aggregated by sex and age) in programme areas, including in emergency affected areas, who regularly participate in interventions promoting gender equitable norms to prevent VAC and harmful practices",1634
-6.7915425,-5.5292478,11.502229,117,"Of individuals (disaggregated by sex and age) in programme areas, including in emergency affected areas, who regularly participate in interventions promoting gender equitable norms to prevent VAC and harmful practices",1689
-10.636958,-5.139561,4.312999,117,"Number of community and religious leaders reached through messages for confidence building, social cohesion and peace.",4052
8.719083,0.26094165,-24.342323,118,Output indicator 1.1.6:  Number of vulnerable adolescents and youth (13-24 years old) enrolled in English courses in Makani centers,846
9.083861,-1.8894197,-24.06338,118,Output indicator 1.2.4:  Number of vulnerable adolescents and youth (13-24 years old) enrolled in Computer and Media courses in Makani centers,851
9.784104,0.62695354,-20.875147,118,"Output indicator 2.1.9:  Number of vulnerable children, adolescents and youth volunteering within Makani center",860
