x,y,cluster,title,id
10.804566,3.1736674,123,# of community members reached through community dialogues.,3204
10.747133,3.14607,123,# of community members reached through community dialogues,3212
13.154152,2.892416,123,Indicators 3.1.1:# of community groups participated on Community Discussion Leaders trainings,4606
13.228519,3.05697,123,Indicator 3.1: # of community groups participated on Community Discussion leaders’ (CDLs) trainings.,5487
2.0738184,-37.950302,124,of schools in programme areas with minimum hygiene standards to prevent COVID-19 disaggregated by district and level of education,1985
-2.1358001,-29.577574,124,# of children and caregivers receiving ERW risk education and COVID-19,2698
2.0486073,-37.961254,124,of schools in programme areas supported with minimum hygiene standards to prevent COVID-19 disaggregated by level of education,2735
-2.1284602,-29.568747,124,2.2 # of children and caregivers receiving ERW risk education and COVID-19,4663
31.917332,-24.857306,125,of  male and female  staff and volunteer  received  training on PSEA,2954
32.13428,-24.829828,125,of male and female staff received training on PSEA,3087
31.271437,-24.229677,125,of male and female volunteer received training on PSEA Volunteer.,3088
31.917353,-24.85705,125,of male and female staff and volunteer received training on PSEA,3199
31.428549,-24.40733,125,of male and female volunteer received training on PSEA,3307
28.635506,-26.780178,125,Indicator 4.1 Number of frontline health workers trained on PSEA community awareness and feedback mechanism,3808
28.71487,-26.722229,125,Number of frontline health workers trained on PSEA community awareness and feedback mechanism.,4516
28.637722,-26.788265,125,Indicator 5.1 Number of frontline health workers trained on PSEA community awareness and feedback mechanism,4693
28.6475,-26.758959,125,Indicator 4.1:Number of frontline health workers trained on PSEA community awareness and feedback mechanism,4703
27.997387,-42.58085,126,"of children, youth, adolescents and women living in disaster prone areas with access to healthcare services benefitting from improved capacities of health professionals to address their specific DRR and preparedness needs",3444
27.9932,-42.63162,126,"# number of children, youth, adolescents and women living in disaster prone areas  with access to healthcare services benefiting from improved capacities of health professionals to address their specific DRR and preparedness needs",4865
-85.88356,-7.2200937,127,Number of pregnant and lactating women who received full supplementation of multi-micronutrient tablets,1127
-85.879196,-7.2403245,127,Number of pregnant and lactating women who received first time supplementation of multi-micronutrient tablets,1137
-96.117,-29.128569,128,Number of children 24-59 months of age reached with deworming tablet,688
-97.212326,-29.957003,128,Number of children aged 24-59 months who are dewormed,1132
-97.39632,-24.81226,128,Indicator 4.3 # of children U5 received Vitamin A supplementation and deworming tablets,1324
-97.40367,-24.869766,128,Indicator 5.8 # of children U5 received Vitamin A supplementation and deworming tablets Deworming,1335
-96.29929,-28.971485,128,Number of children aged 24-59 months reached with deworming tablets,2231
-96.29926,-28.971487,128,Number of children aged 24- 59 months reached with deworming tablets,2238
-97.17367,-30.075228,128,Number of children 24-59 months old who received deworming,4728
-97.53659,-29.451906,128,The numbers of children aged 24-59 months received deworming every 6 months,5116
-97.57138,-29.326786,128,of children aged 24-59 months received deworming every 6 months,5679
56.17362,-5.4250307,129,Number Of School Inspectors/ Supervisors Trained On Supportive Supervision And Monitoring Of Quality Education.,22
53.86557,-1.8603293,129,# Of Teachers And Education Officials Trained And Actively Involved In Providing Mentoring Services To Schools,23
53.412163,-1.784719,129,Teachers And Education Officials Trained And Actively Involved In Providing Mentoring Services To Schools,43
56.107567,-5.502263,129,# of School Inspectors/ Supervisors trained on supportive supervision and monitoring of quality education,364
53.892,-1.9023104,129,Number  of teachers and education officials trained in providing mentoring services to schools,365
53.493378,-1.8175085,129,of teachers and education officials trained in providing mentoring services to schools,415
56.11715,-5.489167,129,Number of School Inspectors/ Supervisors trained on supportive supervision and monitoring of quality education,517
7.96283,-61.085316,130,"Number Of People Disaggregated By Gender, Who Received Hygiene Education And Information Pertaining To Safe And Hygienic Behavior",217
7.989436,-61.09874,130,Number Of People Disaggregated By Gender Who Receives Hygiene Education And Information Pertaining To Safe And Hygienic Behaviour,252
6.7804656,-57.04454,130,children in learning centers who received hygiene promotion message  for the first time,745
6.778571,-57.068436,130,of children in learning centres who received hygiene promotion message for the first time,749
10.945694,-62.529793,130,Number of teachers (disaggregated by gender) reached with key hygiene and sanitation messages.,1745
10.914323,-62.52395,130,Number of teachers (dis-aggregated by gender) reached with key hygiene and sanitation messages,1814
10.785452,-58.18842,130,Number of girls and women receiving menstrual hygiene kits,2126
13.066951,-58.051723,130,Indicator 1.5: Number of adolescent school going girls reached with sanitary kit and MHM lessons,4823
13.011606,-57.997314,130,Indicator 1.5 Number of adolescent girls reached with sanitary kits and MHM lessons,4838
13.012905,-57.996437,130,Indicator 1.5: Number of adolescent girls reached with sanitary kits and MHM lessons,4854
10.696694,-58.1807,130,# of girls and women receiving menstrual hygiene items in family hygiene kits,5183
9.003381,-81.11384,131,of population washing hands with water and soap or substitute after contact with faeces and before contact with food and water,823
1.6129763,-81.08973,131,Percentage of women and men that can correctly list at least three best hygiene practices (disaggregated by sex),837
1.6141107,-81.09014,131,Percentage of boys and girls that can correctly list at least three best hygiene practices (disaggregated by sex),838
8.944191,-81.18943,131,of population washing hands with water and soap after contact with faeces and before contact with food and water,2949
8.413153,-82.07759,131,of population washing hands with water and soap after contact with faces,3196
8.545477,-81.846725,131,of population washing hands with water and soap after contact with faces and before contact with food and water,3273
55.439045,-11.5591545,132,"Number Of School Health Coordinators Trained (Disaggregated Men, Women, Disability)",246
55.48886,-11.641667,132,"Number of School Health Coordinators trained (disaggregated by sex, men, women, disability)",624
55.43924,-11.559884,132,"Number of School Health  Coordinators trained  (disaggregated men, women,  disability)",631
55.43937,-11.560474,132,"Number of School Health Coordinators trained (disaggregated men, women, disability)",636
55.400085,-11.554107,132,"Number of school health coordinators trained disaggregated men, women, disability",665
56.331375,-14.107284,132,# of educational  staff trained broken down by gender,2184
56.339905,-14.117548,132,# of teaching staff trained broken down by gender,3653
86.62307,-5.041011,133,of individuals registered to receive winter kits (age/gender),443
86.63081,-5.026476,133,of individuals registered to receive winter kits (age/gender).,445
-11.742504,-57.99942,134,Indicator 6. 7: # of crisis-affected people with adequate access to PHC services provided with essential lifesaving health services in high-risk areas,1315
-11.74662,-57.995464,134,Indicator 5.1 # of crisis-affected people with adequate access to PHC services provided with essential lifesaving health services in high-risk areas. (Disaggregated by age and sex).,1340
-16.589083,-61.473526,134,of overall compliance with BFHI standards (alternative BFHI coverage indicator) at hospital level,2745
